#{"t_start": 1668553246.6810124, "env_id": null}
r,l,t
7.482359,6,0.486981
0.329086,8,0.937539
0.229086,9,1.443656
0.529086,6,1.838254
7.482359,6,2.224737
-1.070914,22,3.147051
0.529086,6,3.533607
0.129086,10,4.034881
-10.999134,6,4.427342
0.229086,9,4.930703
-0.370914,15,5.574003
0.129086,10,6.099317
0.529086,6,6.494093
5.882359,22,7.435344
0.529086,6,7.821861
6.982359,11,8.419395
-0.470914,16,9.163526
-0.070914,12,9.755368
-1.370914,25,10.797253
0.529086,6,11.161709
-0.470914,16,11.889869
0.129086,10,12.405315
0.529086,6,12.806364
6.982359,11,13.355207
-6.635411,7,13.799183
-0.670914,18,14.606114
7.482359,6,14.992793
7.082359,10,15.516819
7.182359,9,15.996652
-0.970914,21,16.896413
-8.421218,10,17.430143
6.182359,19,18.248258
7.482359,6,18.641517
0.529086,6,19.063488
7.482359,6,19.449672
0.529086,6,19.830221
0.529086,6,20.222644
6.482359,16,20.947362
0.529086,6,21.338098
-0.170914,13,21.951593
0.529086,6,22.349986
7.082359,10,22.885179
0.529086,6,23.30119
0.229086,9,23.805334
5.382359,27,24.9238
6.382359,17,25.693446
-1.070914,22,26.61244
-0.270914,14,27.266048
4.082359,40,28.848464
-0.970914,21,29.734462
7.482359,6,30.131304
6.782359,13,30.766192
-7.235411,13,31.418008
7.082359,10,31.96329
-0.370914,15,32.647237
7.482359,6,33.045549
6.982359,11,33.593633
7.482359,6,33.974138
7.482359,6,34.367539
7.082359,10,34.887599
-0.570914,17,35.66901
7.182359,9,36.159166
7.282359,8,36.597643
6.682359,14,37.259554
6.582359,15,37.959227
0.429086,7,38.363693
6.482359,16,39.090998
6.282359,18,39.904665
0.529086,6,40.313005
0.529086,6,40.690598
-9.235411,33,41.987847
4.582359,35,43.346243
0.129086,10,43.869636
7.482359,6,44.277485
-8.921218,15,44.974435
7.082359,10,45.512195
-8.021218,6,45.899761
7.182359,9,46.418347
-6.735411,8,46.866747
0.529086,6,47.256612
-0.170914,13,47.876692
6.282359,18,48.663273
7.482359,6,49.089256
-0.370914,15,49.777083
0.129086,10,50.290254
-11.935411,60,52.518811
0.529086,6,52.899916
7.482359,6,53.291268
7.482359,6,53.69433
7.082359,10,54.218387
7.482359,6,54.626104
0.529086,6,55.016145
6.882359,12,55.626103
-0.870914,20,56.49041
6.882359,12,57.098221
-9.221218,18,57.93278
6.182359,19,58.757618
7.282359,8,59.217465
6.882359,12,59.7956
0.129086,10,60.337746
7.182359,9,60.834666
0.529086,6,61.21234
7.182359,9,61.71018
7.182359,9,62.213151
0.029086,11,62.783022
7.282359,8,63.252542
0.529086,6,63.632901
5.582359,25,64.636485
5.482359,26,65.719369
7.482359,6,66.105465
-7.235411,13,66.757506
6.982359,11,67.371058
6.982359,11,67.924726
-0.770914,19,68.741609
-0.070914,12,69.309169
7.482359,6,69.697402
0.529086,6,70.086958
7.082359,10,70.620365
7.482359,6,70.993427
-7.535411,16,71.72374
7.482359,6,72.107741
-8.021218,6,72.497326
7.482359,6,72.904792
-0.370914,15,73.615636
6.282359,18,74.423041
-0.770914,19,75.273194
0.529086,6,75.66365
-0.470914,16,76.386076
0.529086,6,76.76973
-1.270914,24,77.793906
0.529086,6,78.183516
-0.370914,15,78.867551
7.482359,6,79.257146
0.529086,6,79.643131
5.582359,25,80.665972
6.982359,11,81.229744
-1.270914,24,82.244685
6.982359,11,82.82247
7.482359,6,83.220932
7.182359,9,83.718965
6.082359,20,84.584829
-0.470914,16,85.316179
6.482359,16,86.057287
7.082359,10,86.58882
6.982359,11,87.185052
7.082359,10,87.694869
7.482359,6,88.085737
0.529086,6,88.448946
7.382359,7,88.86206
0.529086,6,89.254623
6.882359,12,89.866529
-0.770914,19,90.691018
7.482359,6,91.083746
7.482359,6,91.486772
7.482359,6,91.882321
-0.570914,17,92.638381
0.529086,6,93.033362
0.529086,6,93.424259
0.429086,7,93.874423
-0.070914,12,94.48462
0.229086,9,94.965174
5.882359,22,95.918422
6.582359,15,96.628137
-0.370914,15,97.36278
7.482359,6,97.752147
6.482359,16,98.501874
0.529086,6,98.893622
-0.270914,14,99.556874
7.082359,10,100.075569
0.429086,7,100.496274
7.482359,6,100.877488
-0.870914,20,101.731025
0.529086,6,102.107843
6.982359,11,102.661763
7.482359,6,103.06289
0.529086,6,103.424479
7.382359,7,103.850682
0.229086,9,104.357897
7.482359,6,104.741188
0.229086,9,105.229654
7.182359,9,105.723203
5.982359,21,106.646981
-0.970914,21,107.58018
6.982359,11,108.15487
7.482359,6,108.561401
7.482359,6,108.924209
0.529086,6,109.310351
7.282359,8,109.772341
0.229086,9,110.232202
5.882359,22,111.154739
7.482359,6,111.544809
-0.470914,16,112.274688
7.282359,8,112.712581
7.482359,6,113.106008
6.982359,11,113.647793
0.129086,10,114.191085
7.482359,6,114.595426
-0.270914,14,115.271193
7.082359,10,115.795794
0.229086,9,116.309658
7.182359,9,116.800164
6.182359,19,117.625371
6.082359,20,118.503428
-8.421218,10,119.033097
5.182359,29,120.184858
7.382359,7,120.618641
0.129086,10,121.18401
0.529086,6,121.565326
5.582359,25,122.566254
6.482359,16,123.292784
7.082359,10,123.817767
0.129086,10,124.344219
0.529086,6,124.727447
7.482359,6,125.126642
7.182359,9,125.611822
-0.170914,13,126.240131
7.182359,9,126.743376
0.529086,6,127.129832
6.782359,13,127.749845
5.982359,21,128.633038
0.529086,6,129.031171
7.182359,9,129.532593
-6.535411,6,129.921338
0.329086,8,130.360868
7.182359,9,130.86436
0.529086,6,131.255841
0.529086,6,131.660175
6.782359,13,132.271125
7.482359,6,132.655651
6.682359,14,133.31688
0.529086,6,133.694012
6.982359,11,134.272688
7.082359,10,134.791864
0.029086,11,135.369611
7.482359,6,135.760418
7.282359,8,136.184695
5.782359,23,137.147532
6.782359,13,137.776437
0.129086,10,138.301376
7.482359,6,138.710994
7.282359,8,139.217376
6.582359,15,139.905406
0.129086,10,140.426258
-1.770914,29,141.577592
-6.635411,7,142.013664
6.982359,11,142.566174
0.529086,6,142.997225
7.382359,7,143.427259
7.482359,6,143.818935
6.582359,15,144.503563
-6.535411,6,144.882818
7.182359,9,145.374391
6.582359,15,146.071645
7.482359,6,146.462953
7.182359,9,146.986235
6.682359,14,147.651398
-0.170914,13,148.277729
7.082359,10,148.820129
7.282359,8,149.283684
6.782359,13,149.904634
0.529086,6,150.301013
7.482359,6,150.689737
6.682359,14,151.317954
6.682359,14,151.980055
-0.970914,21,152.85035
7.482359,6,153.242553
0.529086,6,153.627818
7.482359,6,154.012409
7.482359,6,154.40452
0.529086,6,154.794839
6.782359,13,155.41565
-7.535411,16,156.138716
-6.835411,9,156.632748
7.182359,9,157.120523
7.482359,6,157.502614
0.529086,6,157.892055
5.382359,27,158.970879
0.529086,6,159.358764
0.229086,9,159.852952
0.129086,10,160.376213
0.529086,6,160.778513
-6.535411,6,161.183115
7.482359,6,161.583323
7.482359,6,161.971933
-1.670914,28,163.117845
-7.835411,19,163.954379
7.282359,8,164.403563
6.282359,18,165.186425
-0.470914,16,165.926731
0.529086,6,166.302691
7.182359,9,166.811
0.129086,10,167.33827
-7.535411,16,168.099795
7.282359,8,168.55528
7.482359,6,168.937144
7.482359,6,169.332357
-0.970914,21,170.193494
7.282359,8,170.640848
-6.535411,6,171.028512
-1.370914,25,172.082821
7.482359,6,172.470836
0.129086,10,172.995442
-8.021218,6,173.452276
6.582359,15,174.129199
6.082359,20,175.019381
0.129086,10,175.542018
7.082359,10,176.080055
-0.370914,15,176.749652
6.882359,12,177.325213
7.082359,10,177.86261
7.482359,6,178.25229
6.082359,20,179.111386
6.582359,15,179.80157
0.529086,6,180.191317
-0.070914,12,180.781107
7.082359,10,181.304925
7.382359,7,181.724772
7.182359,9,182.224184
0.329086,8,182.671954
7.482359,6,183.062593
7.382359,7,183.484532
6.882359,12,184.058643
0.329086,8,184.501562
0.229086,9,184.986406
-8.021218,6,185.368968
-0.470914,16,186.088017
-6.835411,9,186.583722
7.482359,6,186.98508
7.482359,6,187.374915
-0.370914,15,188.076811
7.482359,6,188.467892
-6.835411,9,188.961371
6.582359,15,189.666853
5.982359,21,190.568619
7.382359,7,191.010347
7.482359,6,191.393835
7.182359,9,191.907065
7.482359,6,192.302342
6.482359,16,193.042267
-0.070914,12,193.631478
7.182359,9,194.133781
5.882359,22,195.072972
7.382359,7,195.491499
-8.035411,21,196.397496
0.029086,11,196.940235
-12.452477,8,197.38826
7.482359,6,197.78993
0.529086,6,198.200616
0.529086,6,198.592123
7.482359,6,199.051883
-0.870914,20,199.958979
0.029086,11,200.496556
-9.935411,40,202.005898
-0.370914,15,202.702626
7.482359,6,203.105967
0.229086,9,203.633774
5.882359,22,204.543655
7.482359,6,204.93448
0.129086,10,205.452655
-6.835411,9,205.947572
6.982359,11,206.503992
5.882359,22,207.435371
0.129086,10,207.956595
0.529086,6,208.341888
0.529086,6,208.745932
6.282359,18,209.570822
7.182359,9,210.075894
-0.470914,16,210.788918
7.482359,6,211.164742
7.082359,10,211.702773
0.129086,10,212.222388
4.982359,31,213.471869
-0.170914,13,214.119781
7.482359,6,214.505973
6.782359,13,215.124703
0.429086,7,215.550303
-0.470914,16,216.269807
-0.470914,16,217.006533
7.282359,8,217.468528
0.529086,6,217.870239
7.482359,6,218.255124
7.382359,7,218.687903
-8.421218,10,219.224231
-0.470914,16,219.939569
0.529086,6,220.330123
6.682359,14,220.992877
0.529086,6,221.387358
6.682359,14,222.034094
7.482359,6,222.425448
7.482359,6,222.816006
6.482359,16,223.541318
6.882359,12,224.121218
7.082359,10,224.648157
0.129086,10,225.164337
-0.270914,14,225.814383
-0.470914,16,226.565139
0.429086,7,227.00684
0.329086,8,227.461848
7.282359,8,227.959977
0.129086,10,228.481147
6.082359,20,229.343912
0.329086,8,229.818216
4.882359,32,231.053786
7.482359,6,231.441906
-8.021218,6,231.82607
7.482359,6,232.207287
6.482359,16,232.928801
-0.170914,13,233.560649
7.482359,6,233.946522
0.229086,9,234.437797
-0.470914,16,235.158208
-0.270914,14,235.798697
-0.170914,13,236.416462
0.429086,7,236.87214
7.482359,6,237.247626
0.529086,6,237.631428
-0.570914,17,238.374975
-0.970914,21,239.247922
0.129086,10,239.732153
0.229086,9,240.238281
6.482359,16,240.994953
6.282359,18,241.776084
-6.535411,6,242.187118
6.982359,11,242.734518
6.582359,15,243.432107
-2.170914,33,244.768332
0.529086,6,245.150778
0.129086,10,245.683299
0.429086,7,246.103645
5.982359,21,246.99425
4.782359,33,248.308437
0.129086,10,248.814056
7.382359,7,249.236502
5.382359,27,250.326375
-6.535411,6,250.731737
0.529086,6,251.127541
-2.270914,34,252.464127
-0.170914,13,253.079957
0.429086,7,253.510399
6.082359,20,254.342264
0.529086,6,254.720549
7.482359,6,255.120865
0.229086,9,255.609945
0.329086,8,256.042656
7.182359,9,256.520748
7.082359,10,257.022493
4.782359,33,258.378022
-0.570914,17,259.199801
7.382359,7,259.649602
0.529086,6,260.049283
0.529086,6,260.447823
7.482359,6,260.850325
-6.935411,10,261.388409
0.529086,6,261.788139
-1.670914,28,262.928059
0.129086,10,263.461822
7.082359,10,263.989058
6.882359,12,264.561365
-7.035411,11,265.116735
0.029086,11,265.657379
6.782359,13,266.283713
6.982359,11,266.835942
7.482359,6,267.230389
-7.635411,17,267.99884
7.482359,6,268.388755
-0.070914,12,268.982452
7.482359,6,269.387825
0.129086,10,269.915615
-8.121218,7,270.331991
0.529086,6,270.733074
7.482359,6,271.095534
6.582359,15,271.774089
5.482359,26,272.836049
-0.370914,15,273.507191
7.482359,6,273.874516
6.582359,15,274.584416
6.782359,13,275.193238
7.482359,6,275.607587
6.782359,13,276.231603
0.029086,11,276.802635
-9.235411,33,278.097197
-6.935411,10,278.625795
-1.070914,22,279.568718
5.482359,26,280.611048
6.782359,13,281.221701
7.382359,7,281.638847
0.329086,8,282.086701
6.182359,19,282.900926
0.529086,6,283.304419
6.982359,11,283.860682
-0.070914,12,284.452707
0.529086,6,284.834729
6.982359,11,285.383031
-3.970914,51,287.250514
7.482359,6,287.690983
-6.735411,8,288.155622
7.482359,6,288.562027
7.182359,9,289.069092
0.229086,9,289.561312
6.982359,11,290.113209
0.529086,6,290.488352
7.082359,10,291.006435
7.482359,6,291.398437
7.482359,6,291.791473
7.482359,6,292.19061
5.882359,22,293.1083
-0.470914,16,293.833812
7.282359,8,294.29695
-7.435411,15,294.986934
2.982359,51,296.892812
0.529086,6,297.282115
-1.570914,27,298.392075
7.482359,6,298.779121
6.582359,15,299.466335
0.129086,10,299.985504
0.529086,6,300.385299
6.982359,11,300.97346
0.429086,7,301.400027
-1.370914,25,302.411561
-9.335411,34,303.74259
-1.270914,24,304.711769
-0.270914,14,305.401846
6.582359,15,306.093977
7.382359,7,306.507445
7.482359,6,306.891444
7.482359,6,307.280121
-6.935411,10,307.811828
6.682359,14,308.471404
-6.935411,10,309.000368
0.529086,6,309.391159
6.282359,18,310.175313
7.482359,6,310.56962
0.529086,6,310.962454
7.282359,8,311.418932
-7.435411,15,312.138451
5.882359,22,313.068187
6.882359,12,313.671627
7.482359,6,314.067136
6.782359,13,314.680223
6.082359,20,315.523509
0.229086,9,316.024441
-1.670914,28,317.128118
5.582359,25,318.212661
-0.970914,21,319.155059
-0.770914,19,320.000393
0.029086,11,320.573592
0.529086,6,320.970429
0.129086,10,321.507162
0.529086,6,321.904793
6.982359,11,322.468576
0.529086,6,322.84996
0.529086,6,323.231625
7.382359,7,323.65436
-0.570914,17,324.404001
7.082359,10,324.927807
-0.170914,13,325.577303
7.182359,9,326.042673
6.382359,17,326.803546
7.082359,10,327.325939
6.282359,18,328.122769
6.582359,15,328.820542
-8.021218,6,329.239225
0.529086,6,329.647361
6.482359,16,330.386744
0.529086,6,330.791198
-1.370914,25,331.815375
0.229086,9,332.320613
0.529086,6,332.71282
6.582359,15,333.41626
0.529086,6,333.811087
7.482359,6,334.210447
7.482359,6,334.603014
-6.535411,6,334.992624
0.529086,6,335.378904
6.082359,20,336.240217
0.529086,6,336.637047
-9.621218,22,337.575535
7.482359,6,337.986518
-1.770914,29,339.125754
7.482359,6,339.528338
0.429086,7,339.948056
7.482359,6,340.348298
-2.070914,32,341.633539
6.582359,15,342.351029
6.482359,16,343.085138
0.229086,9,343.584703
6.682359,14,344.26288
7.182359,9,344.737076
5.482359,26,345.816718
-0.870914,20,346.70212
0.529086,6,347.153269
0.329086,8,347.62873
0.429086,7,348.07063
5.882359,22,348.993569
6.282359,18,349.78932
7.482359,6,350.178822
0.529086,6,350.576644
-1.570914,27,351.691034
7.382359,7,352.124448
-0.470914,16,352.848867
7.482359,6,353.254016
7.082359,10,353.802862
7.082359,10,354.334363
7.482359,6,354.736042
-1.070914,22,355.640216
-0.570914,17,356.424937
7.182359,9,356.920705
7.482359,6,357.32958
6.482359,16,358.064311
5.782359,23,359.029344
-8.521218,11,359.594517
6.782359,13,360.237759
7.282359,8,360.699578
7.482359,6,361.070697
-2.470914,36,362.454879
6.882359,12,363.064622
6.182359,19,363.883704
-6.935411,10,364.4184
-9.335411,34,365.77576
7.082359,10,366.322954
-0.370914,15,367.030816
6.682359,14,367.665668
0.529086,6,368.069104
4.982359,31,369.294897
7.482359,6,369.7038
7.482359,6,370.109586
7.482359,6,370.510741
7.182359,9,371.011417
-7.535411,16,371.748441
6.182359,19,372.585337
6.582359,15,373.28068
-0.570914,17,374.032865
0.529086,6,374.418808
0.529086,6,374.810909
-0.170914,13,375.437809
7.082359,10,375.971633
6.982359,11,376.53364
0.029086,11,377.080291
7.482359,6,377.523474
-0.270914,14,378.194396
7.182359,9,378.692179
7.182359,9,379.197793
0.329086,8,379.654517
0.529086,6,380.055498
5.282359,28,381.193762
7.382359,7,381.619537
0.229086,9,382.130561
7.482359,6,382.532114
-8.021218,6,382.903345
0.029086,11,383.46607
-2.970914,41,385.040678
7.282359,8,385.503812
0.529086,6,385.917553
0.229086,9,386.427075
-0.970914,21,387.339205
6.482359,16,388.064004
0.529086,6,388.46884
-0.970914,21,389.373931
-8.421218,10,389.927118
-1.470914,26,390.987352
-0.270914,14,391.658682
7.482359,6,392.048313
7.282359,8,392.512907
0.429086,7,392.935795
4.182359,39,394.453441
6.882359,12,395.053988
6.182359,19,395.881045
0.029086,11,396.451053
-8.321218,9,396.948789
7.482359,6,397.346886
0.229086,9,397.851736
7.382359,7,398.285934
7.282359,8,398.748565
-0.970914,21,399.652479
0.529086,6,400.052761
5.982359,21,400.966697
0.129086,10,401.500418
7.182359,9,402.036617
7.482359,6,402.433765
0.129086,10,402.972025
7.082359,10,403.506113
0.529086,6,403.917794
-0.470914,16,404.633189
0.329086,8,405.093912
7.282359,8,405.551981
0.229086,9,406.039632
7.082359,10,406.59878
0.529086,6,406.991833
6.582359,15,407.704114
0.529086,6,408.101064
7.182359,9,408.601873
5.982359,21,409.498353
7.482359,6,409.883845
-1.370914,25,410.942899
0.529086,6,411.333888
7.482359,6,411.736758
0.529086,6,412.133325
0.129086,10,412.660494
6.982359,11,413.232866
0.329086,8,413.712256
6.282359,18,414.540888
-0.170914,13,415.171628
0.529086,6,415.555884
6.482359,16,416.284914
7.482359,6,416.669316
6.682359,14,417.327683
0.529086,6,417.724444
-1.370914,25,418.768772
7.382359,7,419.198269
0.229086,9,419.700081
7.082359,10,420.230961
0.529086,6,420.616404
0.529086,6,421.02086
-0.770914,19,421.84958
0.529086,6,422.235749
7.382359,7,422.676385
7.482359,6,423.089864
-0.270914,14,423.734336
0.429086,7,424.160442
-6.535411,6,424.56185
-8.421218,10,425.080266
7.482359,6,425.470634
7.482359,6,425.863288
-4.570914,57,428.002151
7.482359,6,428.416125
0.329086,8,428.882362
5.882359,22,429.805491
7.482359,6,430.203082
7.482359,6,430.600123
7.082359,10,431.120529
7.182359,9,431.630156
7.482359,6,432.035814
-10.999134,6,432.442517
-0.470914,16,433.178054
0.529086,6,433.613611
7.482359,6,434.002508
6.882359,12,434.578362
0.529086,6,434.982104
7.482359,6,435.374839
5.982359,21,436.285067
7.482359,6,436.673325
0.429086,7,437.106474
6.982359,11,437.665452
-0.670914,18,438.470289
7.182359,9,438.997208
-0.370914,15,439.710753
0.529086,6,440.104483
6.382359,17,440.869924
6.482359,16,441.600214
6.082359,20,442.4797
0.529086,6,442.866158
-6.935411,10,443.399132
6.982359,11,443.967786
7.482359,6,444.374493
0.529086,6,444.778332
-0.770914,19,445.574311
7.182359,9,446.083368
7.482359,6,446.485682
0.129086,10,447.031378
7.182359,9,447.533379
6.082359,20,448.416409
-1.170914,23,449.410003
7.482359,6,449.794125
4.982359,31,451.048957
6.682359,14,451.708589
6.082359,20,452.579627
6.482359,16,453.301312
7.182359,9,453.791879
7.182359,9,454.288996
7.082359,10,454.812123
7.482359,6,455.198264
7.082359,10,455.728804
0.329086,8,456.183132
0.129086,10,456.715512
7.282359,8,457.198938
0.529086,6,457.606639
6.882359,12,458.194075
6.182359,19,459.029196
6.482359,16,459.74751
7.482359,6,460.144596
6.682359,14,460.791371
0.529086,6,461.184168
7.482359,6,461.638563
7.482359,6,462.030145
-0.070914,12,462.640285
7.482359,6,463.02506
6.782359,13,463.63399
-10.221218,28,464.696365
6.282359,18,465.477582
6.782359,13,466.098889
7.482359,6,466.459221
7.482359,6,466.849045
-0.170914,13,467.487219
7.382359,7,467.915874
-0.070914,12,468.50824
7.282359,8,468.983938
7.082359,10,469.503809
7.482359,6,469.870863
0.029086,11,470.421381
4.482359,36,471.820597
0.129086,10,472.330844
7.482359,6,472.716041
-1.470914,26,473.804275
7.482359,6,474.194818
7.482359,6,474.577841
6.782359,13,475.225386
0.429086,7,475.654593
5.882359,22,476.579443
0.529086,6,476.959362
7.482359,6,477.350972
0.229086,9,477.886206
7.182359,9,478.385118
-0.470914,16,479.119505
4.782359,33,480.391735
6.482359,16,481.117452
7.282359,8,481.58609
7.182359,9,482.078151
7.182359,9,482.571395
7.482359,6,482.968171
7.382359,7,483.400958
-0.370914,15,484.109085
6.182359,19,484.934626
0.529086,6,485.336638
-0.170914,13,485.955274
0.029086,11,486.491313
-1.570914,27,487.567208
0.529086,6,487.979882
7.382359,7,488.411752
0.129086,10,488.938246
7.482359,6,489.345214
7.082359,10,489.924139
0.329086,8,490.391682
6.982359,11,490.936246
0.529086,6,491.325307
0.529086,6,491.715688
-1.570914,27,492.800732
6.982359,11,493.340742
6.682359,14,494.025309
-8.235411,23,494.985697
6.582359,15,495.683057
-6.535411,6,496.05481
6.182359,19,496.883164
6.982359,11,497.468896
-1.270914,24,498.463078
0.229086,9,498.954149
-11.099134,7,499.383121
5.382359,27,500.502019
5.282359,28,501.641697
0.229086,9,502.15135
0.429086,7,502.570989
7.482359,6,502.97575
0.529086,6,503.360014
6.782359,13,503.981961
5.582359,25,505.00365
5.882359,22,505.976312
7.182359,9,506.478615
7.482359,6,506.868363
5.982359,21,507.766658
7.382359,7,508.180525
7.482359,6,508.579041
6.582359,15,509.282611
6.482359,16,509.998019
6.482359,16,510.695196
6.482359,16,511.413811
7.082359,10,511.926866
0.429086,7,512.324383
7.482359,6,512.709104
0.429086,7,513.140045
0.529086,6,513.538675
-0.670914,18,514.30153
0.529086,6,514.67757
7.082359,10,515.197573
6.582359,15,515.894074
7.382359,7,516.319996
0.129086,10,516.850759
-12.652477,10,517.363757
0.529086,6,517.758871
7.182359,9,518.225816
-1.170914,23,519.206357
0.129086,10,519.732249
0.129086,10,520.250836
-8.021218,6,520.640317
-6.535411,6,521.033956
-0.670914,18,521.821155
7.482359,6,522.21729
6.982359,11,522.761943
7.082359,10,523.270379
-0.870914,20,524.128901
7.482359,6,524.527124
7.482359,6,524.924786
6.482359,16,525.651009
6.882359,12,526.217281
-6.535411,6,526.619117
5.482359,26,527.661774
-2.170914,33,528.978827
7.082359,10,529.496394
7.282359,8,529.94314
4.282359,38,531.383957
6.282359,18,532.180249
-0.070914,12,532.771931
0.529086,6,533.144142
6.882359,12,533.748363
0.229086,9,534.218226
6.582359,15,534.923591
0.329086,8,535.386016
0.529086,6,535.779057
5.582359,25,536.810726
7.482359,6,537.212205
7.482359,6,537.609038
0.529086,6,537.999014
7.082359,10,538.522138
-0.070914,12,539.117068
6.482359,16,539.832532
6.482359,16,540.56004
-6.535411,6,540.955598
6.482359,16,541.702611
-1.570914,27,542.797584
7.482359,6,543.182818
6.482359,16,543.896907
5.782359,23,544.845399
7.482359,6,545.241058
0.529086,6,545.623494
5.782359,23,546.616622
7.282359,8,547.06341
0.529086,6,547.454379
-9.521218,21,548.323164
7.482359,6,548.773142
7.382359,7,549.190308
7.282359,8,549.661334
7.482359,6,550.061716
6.682359,14,550.720385
5.982359,21,551.588908
-1.070914,22,552.527474
7.482359,6,552.913505
-1.070914,22,553.854514
0.029086,11,554.41791
0.529086,6,554.811883
5.682359,24,555.791477
6.982359,11,556.351191
0.529086,6,556.739395
5.682359,24,557.739189
0.529086,6,558.137274
7.482359,6,558.527544
-1.170914,23,559.565393
6.582359,15,560.287253
7.482359,6,560.683986
7.482359,6,561.072077
7.482359,6,561.444534
7.282359,8,561.922642
0.229086,9,562.434134
7.482359,6,562.84632
-8.021218,6,563.237474
-0.770914,19,564.083577
6.782359,13,564.701609
-8.221218,8,565.164678
5.882359,22,566.085152
-6.535411,6,566.481687
-8.621218,12,567.085791
7.082359,10,567.604239
5.382359,27,568.74909
6.482359,16,569.475908
0.429086,7,569.919919
7.482359,6,570.325794
-0.470914,16,571.112427
-7.735411,18,571.896824
7.482359,6,572.290154
0.529086,6,572.679968
7.482359,6,573.083733
0.529086,6,573.468523
0.529086,6,573.865953
-0.770914,19,574.679804
6.982359,11,575.247056
6.882359,12,575.844661
0.029086,11,576.391452
-8.121218,7,576.849297
6.182359,19,577.678114
0.429086,7,578.107047
0.429086,7,578.529087
0.329086,8,579.016546
-6.835411,9,579.488704
7.482359,6,579.889749
5.882359,22,580.816925
7.482359,6,581.200227
-6.535411,6,581.587488
6.582359,15,582.325485
0.529086,6,582.729868
-3.170914,43,584.340598
-0.170914,13,585.008883
5.882359,22,585.923084
-10.999134,6,586.327086
-0.070914,12,586.940688
0.529086,6,587.310134
0.229086,9,587.799149
0.529086,6,588.191897
6.482359,16,588.930488
4.982359,31,590.180254
-6.535411,6,590.576203
-0.170914,13,591.192067
6.482359,16,591.922263
7.082359,10,592.443581
