reward_game,counter_done_max_changes,discount_reward,segments,rewards_sum,done_penalty,is_done_success,discount_rewards,entropy,entropy_map,bonus_factor,representation,counter_changes,changes_penalty,experience_bonus,reward_experience_bonus,reward,historical,done_bonus,counter_done,agent,piece_penalty,counter_done_interations
6.0,611,,[ 98  80 155 164   0 164 249  50],0.9499999999999995,,True,1.6650002426119415,2.75,1.2150760164649597,1.0513149660756935,narrow-puzzle,19,,1.0313999999999999,2.8363499999999995,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([196], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([242], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([182], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([0], dtype=int64), array([164], dtype=int64), array([249], dtype=int64), array([50], dtype=int64), array([98], dtype=int64), array([80], dtype=int64), array([155], dtype=int64)]}",10.0,106,,0,0
12.0,612,,[202 129  47 129 196  47  44 193],1.2,,True,1.7191238599126504,2.5,1.1448670008876825,1.224744871391589,narrow-puzzle,14,,1.0315999999999999,2.5789999999999997,2.5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([104], dtype=int64), array([104], dtype=int64), array([192], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([108], dtype=int64), array([44], dtype=int64), array([193], dtype=int64), array([202], dtype=int64), array([129], dtype=int64), array([47], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([47], dtype=int64)]}",0.0,107,,0,0
6.0,618,,[254 138 258 192 157 196  81 196],1.6500000000000001,,True,2.071607380161263,2.75,1.1957766329501627,1.3228756555322954,narrow-puzzle,12,,1.0317999999999998,2.8374499999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([282], dtype=int64), array([150], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([157], dtype=int64), array([196], dtype=int64), array([81], dtype=int64), array([196], dtype=int64), array([254], dtype=int64), array([138], dtype=int64), array([258], dtype=int64), array([192], dtype=int64)]}",10.0,108,,0,0
3.0,631,,[155 265 104 192 172 138 196 265],0.9499999999999995,,True,1.6650002426119415,2.75,1.1928715414491295,1.0801234497346435,narrow-puzzle,18,,1.032,2.838,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([58], dtype=int64), array([133], dtype=int64), array([157], dtype=int64), array([217], dtype=int64), array([196], dtype=int64), array([192], dtype=int64), array([172], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([265], dtype=int64), array([155], dtype=int64), array([265], dtype=int64), array([104], dtype=int64)]}",10.0,109,,0,0
6.0,650,,[217  68 196 196 164 138 258 236],1.0499999999999996,,True,1.7219418972854599,2.75,1.19248327884038,1.1114378604524227,narrow-puzzle,17,,1.0322,2.83855,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([11], dtype=int64), array([104], dtype=int64), array([5], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([258], dtype=int64), array([236], dtype=int64), array([217], dtype=int64), array([68], dtype=int64)]}",10.0,110,,0,0
5.0,650,,[ 47  61 138  12 192 205   9 129],1.9000000000000001,,True,2.3083055640859937,3.0,1.175109717378095,1.3228756555322954,narrow-puzzle,12,,1.0324,3.0972,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([196], dtype=int64), array([105], dtype=int64), array([203], dtype=int64), array([47], dtype=int64), array([192], dtype=int64), array([205], dtype=int64), array([9], dtype=int64), array([129], dtype=int64), array([47], dtype=int64), array([61], dtype=int64), array([138], dtype=int64), array([12], dtype=int64)]}",50.0,111,,0,0
6.0,659,,[ 19  58 138 196 258  81  30 150],1.1999999999999995,,True,1.8937257375651166,3.0,1.1962064223327546,1.0513149660756935,narrow-puzzle,19,,1.0326,3.0978,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([172], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([106], dtype=int64), array([164], dtype=int64), array([84], dtype=int64), array([132], dtype=int64), array([192], dtype=int64), array([61], dtype=int64), array([196], dtype=int64), array([258], dtype=int64), array([81], dtype=int64), array([30], dtype=int64), array([150], dtype=int64), array([19], dtype=int64), array([58], dtype=int64), array([138], dtype=int64)]}",50.0,112,,0,0
3.0,667,,[155 108 258 190 196 196 196 138],0.4056390622295658,,True,1.2402256688002207,2.4056390622295662,1.1731440476153512,1.0513149660756935,narrow-puzzle,19,,1.0328,2.4845440234706957,2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([9], dtype=int64), array([138], dtype=int64), array([80], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([155], dtype=int64), array([108], dtype=int64), array([258], dtype=int64), array([190], dtype=int64), array([196], dtype=int64)]}",0.0,113,,0,0
8.0,672,,[ 11  95 189 181 138  81 108 199],1.1999999999999995,,True,1.8937257375651166,3.0,1.2209043580863204,1.0801234497346435,narrow-puzzle,18,,1.033,3.0989999999999998,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([138], dtype=int64), array([108], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([198], dtype=int64), array([60], dtype=int64), array([203], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([138], dtype=int64), array([181], dtype=int64), array([138], dtype=int64), array([81], dtype=int64), array([108], dtype=int64), array([199], dtype=int64), array([11], dtype=int64), array([95], dtype=int64), array([189], dtype=int64)]}",50.0,114,,0,0
3.0,676,,[145 148 225  44  47 203  47 164],1.55,,True,2.0123612058704463,2.75,1.159914414866078,1.2709778186044849,narrow-puzzle,13,,1.0332,2.8412999999999995,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([82], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([9], dtype=int64), array([203], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([145], dtype=int64), array([148], dtype=int64), array([225], dtype=int64), array([44], dtype=int64), array([47], dtype=int64)]}",10.0,115,,0,0
3.0,678,,[ 22 102 164 128 202 104 154 169],1.2999999999999996,,True,1.951783895271449,3.0,1.1934158067288103,1.1114378604524227,narrow-puzzle,17,,1.0333999999999999,3.1001999999999996,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([147], dtype=int64), array([196], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([172], dtype=int64), array([202], dtype=int64), array([138], dtype=int64), array([264], dtype=int64), array([118], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([128], dtype=int64), array([202], dtype=int64), array([104], dtype=int64), array([154], dtype=int64), array([169], dtype=int64), array([22], dtype=int64), array([102], dtype=int64)]}",50.0,116,,0,0
17.0,679,,[ 47 163 138 138 164 196 199  81],1.85,,True,2.191285436377427,2.75,1.1543457812395725,1.4491376746189437,narrow-puzzle,10,,1.0335999999999999,2.8423999999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([271], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([196], dtype=int64), array([199], dtype=int64), array([81], dtype=int64), array([47], dtype=int64), array([163], dtype=int64)]}",10.0,117,,0,0
3.0,687,,[184 102 196 199 202 139 196 129],1.6500000000000001,,True,2.071607380161263,2.75,1.1310283146321707,1.3228756555322954,narrow-puzzle,12,,1.0337999999999998,2.8429499999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([104], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([258], dtype=int64), array([202], dtype=int64), array([139], dtype=int64), array([196], dtype=int64), array([129], dtype=int64), array([184], dtype=int64), array([102], dtype=int64), array([196], dtype=int64), array([199], dtype=int64)]}",10.0,118,,0,0
6.0,705,,[265 155 104 265 179 108 125 138],1.3499999999999999,,True,1.8950398554904744,2.75,1.1864473772330204,1.1832159566199232,narrow-puzzle,15,,1.0339999999999998,2.8434999999999997,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([262], dtype=int64), array([18], dtype=int64), array([170], dtype=int64), array([47], dtype=int64), array([172], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([265], dtype=int64), array([155], dtype=int64), array([104], dtype=int64), array([265], dtype=int64), array([179], dtype=int64), array([108], dtype=int64), array([125], dtype=int64)]}",10.0,119,,0,0
3.0,709,,[189 196  47 164 117 163  38  84],1.3999999999999997,,True,2.0102263882879434,3.0,1.158236091629886,1.1114378604524227,narrow-puzzle,17,,1.0342,3.1026,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([81], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([217], dtype=int64), array([196], dtype=int64), array([126], dtype=int64), array([196], dtype=int64), array([281], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([117], dtype=int64), array([163], dtype=int64), array([38], dtype=int64), array([84], dtype=int64), array([189], dtype=int64)]}",50.0,120,,0,0
9.0,738,,[192 102 202 138 162 196 196 164],1.75,,True,2.1312478018305936,2.75,1.162586754773594,1.381698559415515,narrow-puzzle,11,,1.0344,2.8446,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([162], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([192], dtype=int64), array([102], dtype=int64), array([202], dtype=int64)]}",10.0,121,,0,0
6.0,738,,[ 47 196 104  81  47 163  47 203],1.3056390622295664,,True,1.7455689458217485,2.4056390622295662,1.1306489572788283,1.3228756555322954,narrow-puzzle,12,,1.0346,2.488874173782709,2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([164], dtype=int64), array([217], dtype=int64), array([51], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([104], dtype=int64), array([81], dtype=int64)]}",0.0,122,,0,0
9.0,744,,[213 102 192 196 196 196 138 258],0.8056390622295659,,True,1.46111797144348,2.4056390622295662,1.1631595440711908,1.1114378604524227,narrow-puzzle,17,,1.0348,2.489355301595155,2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([138], dtype=int64), array([11], dtype=int64), array([208], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([108], dtype=int64), array([192], dtype=int64), array([245], dtype=int64), array([58], dtype=int64), array([102], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([258], dtype=int64), array([213], dtype=int64)]}",0.0,123,,0,0
3.0,751,,[ 13  47 129 172 110 196 192  56],1.4999999999999998,,True,2.0690560985413535,3.0,1.1768366883723598,1.1456439237389602,narrow-puzzle,16,,1.035,3.1049999999999995,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([249], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([81], dtype=int64), array([85], dtype=int64), array([40], dtype=int64), array([104], dtype=int64), array([61], dtype=int64), array([13], dtype=int64), array([47], dtype=int64), array([129], dtype=int64), array([172], dtype=int64), array([110], dtype=int64), array([196], dtype=int64), array([192], dtype=int64), array([56], dtype=int64)]}",50.0,124,,0,0
18.0,755,,[118 104 138 172  47 192 196  47],1.9500000000000002,,True,2.2517232731508723,2.75,1.1672028186621894,1.5275252316519468,narrow-puzzle,9,,1.0352,2.8467999999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([172], dtype=int64), array([47], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([118], dtype=int64)]}",10.0,125,,0,0
17.0,763,,[193 196 106 163 138 164   5 196],1.6500000000000001,,True,2.071607380161263,2.75,1.2004250492057387,1.3228756555322954,narrow-puzzle,12,,1.0353999999999999,2.8473499999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([104], dtype=int64), array([104], dtype=int64), array([81], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([5], dtype=int64), array([196], dtype=int64), array([193], dtype=int64), array([196], dtype=int64), array([106], dtype=int64), array([163], dtype=int64)]}",10.0,126,,0,0
6.0,764,,[192 196  47 141  81   9  47 196],1.0999999999999999,,True,1.6618037798926224,2.5,1.1592243955347759,1.1832159566199232,narrow-puzzle,15,,1.0355999999999999,2.5889999999999995,2.5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([203], dtype=int64), array([192], dtype=int64), array([205], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([192], dtype=int64), array([61], dtype=int64), array([196], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([141], dtype=int64), array([81], dtype=int64), array([9], dtype=int64), array([47], dtype=int64)]}",0.0,127,,0,0
6.0,765,,[ 75 196 196 272 299 163 164  60],1.55,,True,2.0123612058704463,2.75,1.1617137466202663,1.2709778186044849,narrow-puzzle,13,,1.0357999999999998,2.8484499999999997,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([104], dtype=int64), array([81], dtype=int64), array([264], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([60], dtype=int64), array([75], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([272], dtype=int64), array([299], dtype=int64)]}",10.0,128,,0,0
9.0,773,,[ 58 203 148 205  47 125  47 196],0.9499999999999995,,True,1.6650002426119415,2.75,1.151598378606665,1.0513149660756935,narrow-puzzle,19,,1.0359999999999998,2.8489999999999993,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([199], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([192], dtype=int64), array([125], dtype=int64), array([153], dtype=int64), array([192], dtype=int64), array([24], dtype=int64), array([125], dtype=int64), array([205], dtype=int64), array([47], dtype=int64), array([125], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([58], dtype=int64), array([203], dtype=int64), array([148], dtype=int64)]}",10.0,129,,0,0
0.0,787,,[265   9  81 190 108 138 138  47],2.05,,True,2.312564325550234,2.75,1.1812583041314837,1.620185174601965,narrow-puzzle,8,,1.0361999999999998,2.8495499999999994,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([265], dtype=int64), array([9], dtype=int64), array([81], dtype=int64), array([190], dtype=int64), array([108], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([47], dtype=int64)]}",10.0,130,,0,0
3.0,790,,[192 104 202 138 138 196 217  97],2.05,,True,2.312564325550234,2.75,1.216348706883222,1.620185174601965,narrow-puzzle,8,,1.0364,2.8501,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([192], dtype=int64), array([104], dtype=int64), array([202], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([217], dtype=int64), array([97], dtype=int64)]}",10.0,131,,0,0
6.0,790,,[125  68 179 287  47 164 104 196],1.9000000000000001,,True,2.3083055640859937,3.0,1.154596753639655,1.3228756555322954,narrow-puzzle,12,,1.0366,3.1098,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([104], dtype=int64), array([81], dtype=int64), array([47], dtype=int64), array([195], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([125], dtype=int64), array([68], dtype=int64), array([179], dtype=int64), array([287], dtype=int64)]}",50.0,132,,0,0
6.0,795,,[155 138 192 217 196 150  73 217],1.55,,True,2.0123612058704463,2.75,1.2178411202585284,1.2709778186044849,narrow-puzzle,13,,1.0368,2.8512,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([81], dtype=int64), array([104], dtype=int64), array([81], dtype=int64), array([150], dtype=int64), array([73], dtype=int64), array([217], dtype=int64), array([155], dtype=int64), array([138], dtype=int64), array([192], dtype=int64), array([217], dtype=int64), array([196], dtype=int64)]}",10.0,133,,0,0
3.0,800,,[213 104 192 138 172 138  47 190],1.75,,True,2.1312478018305936,2.75,1.1748405942528763,1.4491376746189437,narrow-puzzle,10,,1.037,2.85175,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([195], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([172], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([190], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([192], dtype=int64)]}",10.0,134,,0,0
3.0,803,,[ 47  11 199 134 196 138 118 183],2.3,,True,2.553987155462983,3.0,1.1938085398491356,1.620185174601965,narrow-puzzle,8,,1.0372,3.1115999999999997,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([47], dtype=int64), array([11], dtype=int64), array([199], dtype=int64), array([134], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([118], dtype=int64), array([183], dtype=int64)]}",50.0,135,,0,0
9.0,815,,[ 24 205 192 104 138 114 196  81],1.9000000000000001,,True,2.3083055640859937,3.0,1.200847100064159,1.3228756555322954,narrow-puzzle,12,,1.0373999999999999,3.1121999999999996,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([138], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([210], dtype=int64), array([138], dtype=int64), array([114], dtype=int64), array([196], dtype=int64), array([81], dtype=int64), array([24], dtype=int64), array([205], dtype=int64), array([192], dtype=int64), array([104], dtype=int64)]}",50.0,136,,0,0
6.0,822,,[ 47 104 164 192 213  40  57  60],1.1999999999999995,,True,1.8937257375651166,3.0,1.1828603466010035,1.0513149660756935,narrow-puzzle,19,,1.0375999999999999,3.1127999999999996,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([104], dtype=int64), array([47], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([202], dtype=int64), array([205], dtype=int64), array([196], dtype=int64), array([129], dtype=int64), array([209], dtype=int64), array([150], dtype=int64), array([112], dtype=int64), array([192], dtype=int64), array([213], dtype=int64), array([40], dtype=int64), array([57], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([104], dtype=int64), array([164], dtype=int64)]}",50.0,137,,0,0
12.0,826,,[226 231 138 299 192 168 205 289],1.0999999999999994,,True,1.8360490561799925,3.0,1.13524625910416,1.0246950765959597,narrow-puzzle,20,,1.0377999999999998,3.1133999999999995,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([118], dtype=int64), array([9], dtype=int64), array([195], dtype=int64), array([196], dtype=int64), array([172], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([168], dtype=int64), array([205], dtype=int64), array([289], dtype=int64), array([226], dtype=int64), array([231], dtype=int64), array([138], dtype=int64), array([299], dtype=int64)]}",50.0,138,,0,0
18.0,828,,[287  60  47 172 138 192 258 196],1.3999999999999997,,True,2.0102263882879434,3.0,1.1711862172126262,1.1456439237389602,narrow-puzzle,16,,1.0379999999999998,3.1139999999999994,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([47], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([192], dtype=int64), array([9], dtype=int64), array([138], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([172], dtype=int64), array([138], dtype=int64), array([192], dtype=int64), array([258], dtype=int64), array([196], dtype=int64), array([287], dtype=int64)]}",50.0,139,,0,0
10.0,833,,[ 81 105 199 179 196 262 138 129],1.1999999999999995,,True,1.8937257375651166,3.0,1.151389223729953,1.1114378604524227,narrow-puzzle,17,,1.0381999999999998,3.1145999999999994,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([5], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([205], dtype=int64), array([138], dtype=int64), array([53], dtype=int64), array([196], dtype=int64), array([128], dtype=int64), array([11], dtype=int64), array([179], dtype=int64), array([196], dtype=int64), array([262], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([81], dtype=int64), array([105], dtype=int64), array([199], dtype=int64)]}",50.0,140,,0,0
3.0,846,,[202 262   9  24 192 196 196 196],0.7056390622295658,,True,1.4053474734235185,2.4056390622295662,1.1820569348576846,1.0801234497346435,narrow-puzzle,18,,1.0383999999999998,2.498015602219181,2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([138], dtype=int64), array([155], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([108], dtype=int64), array([203], dtype=int64), array([226], dtype=int64), array([9], dtype=int64), array([24], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([202], dtype=int64), array([262], dtype=int64)]}",0.0,141,,0,0
6.0,851,,[ 75 138 192 202  89  80 196  47],1.2999999999999996,,True,1.951783895271449,3.0,1.1969755459039242,1.0801234497346435,narrow-puzzle,18,,1.0386,3.1158,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([81], dtype=int64), array([104], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([196], dtype=int64), array([108], dtype=int64), array([108], dtype=int64), array([192], dtype=int64), array([202], dtype=int64), array([89], dtype=int64), array([80], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([75], dtype=int64), array([138], dtype=int64)]}",50.0,142,,0,0
